DrugName,ActiveIngredient,PageNumber,Category,Is_Prescription
Simegaz,Simeticon,1291,Chống đầy hơi,False
Simethicon Stada,Simeticon,1291,Chống đầy hơi,False
Simethicone,Simeticon,1291,Chống đầy hơi,False
Simeticone,Simeticon,1291,Chống đầy hơi,False
chất ức chế HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
Simpla,Acid zoledronic,143,Thuốc ức chế hủy xương,False
Simrok inj.,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
chế HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
chế HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
chế HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
Sinatuss,Oxymetazolin hydroclorid,1101,Thuốc làm giảm sung huyết,False
Sindazol,Tinidazol,1383,"Thuốc chống glôcôm, chống tăng nhãn áp, chẹn beta",False
Sindoxplatin,Oxaliplatin,1092,"Thuốc chống ung thư, dẫn chất platin",True
Sindroxocin,Doxorubicin,571,Nhóm anthracyclin,False
Sinflucy,Fluconazol,666,Chống nấm,False
Sinil Betamethasone Tab,Betamethason,252,Glucocorticoid,True
Sinnifi,Captopril,314,Thuốc ức chế men chuyển,False
Sinraci Inj.,Imipenem và thuốc ức chế enzym,800,Kháng sinh nhóm beta-lactam,True
Sinrodan,Ketorolac,867,Chưa phân loại,False
Sintiplex,Clopidogrel,425,Thuốc ức chế kết tập tiểu cầu,False
Sintopozid,Etoposid,643,Chống ung thư (dẫn chất podophylotoxin),True
Siocap,Captopril,314,Thuốc ức chế men chuyển,False
Siofor 1000,Metformin,955,Thuốc giải độc,False
Siofor 500,Metformin,955,Thuốc giải độc,False
Siofor 850,Metformin,955,Thuốc giải độc,False
Sipidrole,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Sipi-Metro,Metronidazol,979,Thuốc diệt giun sán,False
Sipimycin,Spectinomycin,1298,Kháng sinh (aminocyclitol),True
Siptrogyl,Metronidazol,979,Thuốc diệt giun sán,False
Siratam,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
Sirdalud,Tizanidin hydroclorid,1390,"Giãn cơ xương, tác động hệ tktw",False
Simegaz,Simeticon,1291,Chống đầy hơi,False
Simethicon Stada,Simeticon,1291,Chống đầy hơi,False
Simethicone,Simeticon,1291,Chống đầy hơi,False
Simeticone,Simeticon,1291,Chống đầy hơi,False
chất ức chế HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
Simpla,Acid zoledronic,143,Thuốc ức chế hủy xương,False
Simrok inj.,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
chế HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
chế HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
chế HMG,CoA reductase,285,"Chống co thắt, kháng muscarinic",False
Sinatuss,Oxymetazolin hydroclorid,1101,Thuốc làm giảm sung huyết,False
Sindazol,Tinidazol,1383,"Thuốc chống glôcôm, chống tăng nhãn áp, chẹn beta",False
Sindoxplatin,Oxaliplatin,1092,"Thuốc chống ung thư, dẫn chất platin",True
Sindroxocin,Doxorubicin,571,Nhóm anthracyclin,False
Sinflucy,Fluconazol,666,Chống nấm,False
Sinil Betamethasone Tab,Betamethason,252,Glucocorticoid,True
Sinnifi,Captopril,314,Thuốc ức chế men chuyển,False
Sinraci Inj.,Imipenem và thuốc ức chế enzym,800,Kháng sinh nhóm beta-lactam,True
Sinrodan,Ketorolac,867,Chưa phân loại,False
Sintiplex,Clopidogrel,425,Thuốc ức chế kết tập tiểu cầu,False
Sintopozid,Etoposid,643,Chống ung thư (dẫn chất podophylotoxin),True
Siocap,Captopril,314,Thuốc ức chế men chuyển,False
Siofor 1000,Metformin,955,Thuốc giải độc,False
Siofor 500,Metformin,955,Thuốc giải độc,False
Siofor 850,Metformin,955,Thuốc giải độc,False
Sipidrole,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Sipi-Metro,Metronidazol,979,Thuốc diệt giun sán,False
Sipimycin,Spectinomycin,1298,Kháng sinh (aminocyclitol),True
Siptrogyl,Metronidazol,979,Thuốc diệt giun sán,False
Siratam,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
Sirdalud,Tizanidin hydroclorid,1390,"Giãn cơ xương, tác động hệ tktw",False
Siro promethazin,Promethazin hydroclorid,1196,Kháng histamin (thụ thể h,False
Sirona Inj.,Netilmicin,1042,Kháng sinh nhóm aminoglycosid,True
Sirvasc,Tizanidin hydroclorid,1390,"Giãn cơ xương, tác động hệ tktw",False
Sismyodine,Eperison hydroclorid,592,Thuốc giãn cơ vân,False
Sisocin,Azithromycin,227,Thuốc kháng sinh,True
Sitacef,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,True
Sitaz-10,Rabeprazol,1228,Thuốc ức chế bơm proton,False
Sitaz-20,Rabeprazol,1228,Thuốc ức chế bơm proton,False
Siuguandexaron injection,Dexamethason,500,Glucocorticoid,True
Siulora,Loratadin,923,"Thuốc kháng histamin, đối kháng thụ thể h",False
Siutamid,Metoclopramid,973,Chống nôn,False
Sivkort Retard,Triamcinolon,1407,Glucocorticoid,True
Sivoxim,Cefotaxim,357,Kháng sinh cephalosporin thế hệ 3,True
Sizoca-5,Olanzapin,1077,Kháng sinh nhóm quinolon,True
Sizoca-10,Olanzapin,1077,Kháng sinh nhóm quinolon,True
Sizodon 1,Risperidon,1249,Thuốc chống loạn thần,True
Sizodon 2,Risperidon,1249,Thuốc chống loạn thần,True
SK Albumin,Albumin,152,"Thuốc tăng thể tích máu, thuốc chống tăng bilirubin",False
Skdol baby,Paracetamol,1118,Giảm đau; hạ sốt,False
Skdol Plus,Paracetamol,1118,Giảm đau; hạ sốt,False
Skdol Plus Orange,Paracetamol,1118,Giảm đau; hạ sốt,False
Skecalin,Calcitonin,301,"Thuốc điều trị vảy nến (dùng ngoài), dẫn chất vitamin",False
Skeson,Eperison hydroclorid,592,Thuốc giãn cơ vân,False
Sketixe,Desloratadin,497,Thuốc diệt ký sinh trùng đơn bào,False
Skyclamos,Amoxicilin và kali clavulanat,192,Kháng sinh,True
Slanzole Tab.,Rabeprazol,1228,Thuốc ức chế bơm proton,False
Slemfort,Clotrimazol,452,"Thuốc chống nấm tại chỗ, phổ rộng",False
Smanetta,Diosmectit,541,Thuốc hấp phụ và làm săn niêm mạc đường tiêu hóa,False
Smeclife,Diosmectit,541,Thuốc hấp phụ và làm săn niêm mạc đường tiêu hóa,False
Smec-Meyer,Diosmectit,541,Thuốc hấp phụ và làm săn niêm mạc đường tiêu hóa,False
Smecta,Diosmectit,541,Thuốc hấp phụ và làm săn niêm mạc đường tiêu hóa,False
Smectaneo,Diosmectit,541,Thuốc hấp phụ và làm săn niêm mạc đường tiêu hóa,False
Snelcough Cap.,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Snelzol Inj.,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Snerid Tab,Hydrocortison,779,"Glucocorticosteroid, corticosteroid",True
Sodicef,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,True
Sodip 5,Amlodipin,187,"Chống đau thắt ngực, chống tăng huyết áp, chất đối",True
Sodip 10,Amlodipin,187,"Chống đau thắt ngực, chống tăng huyết áp, chất đối",True
Sodium bicarbonate,Natri bicarbonat,1027,Thuốc chống nấm (tại chỗ),False
Sodium chloride,Natri clorid,1030,Cung cấp chất điện giải,False
Sodium Lactate Ringer Injection,Ringer lactat,1247,Dịch truyền tĩnh mạch,True
Sodium nitrite,Natri nitrit,1031,Cung cấp chất điện giải,False
Sodium nitroprusside,Natri nitroprusiat,1031,Cung cấp chất điện giải,False
Sodium picosulfate,Natri picosulfat,1033,Thuốc nhuận tràng,False
Sodium thiosulfate,Natri thiosulfat,1034,Thuốc giải độc,False
Softerin Oint,Urê,1418,"Thuốc da liễu, lợi tiểu thẩm thấu",False
Softlam,Diclofenac,515,Thuốc chống viêm không steroid,True
Softprazol,Esomeprazol,619,Thuốc ức chế bài tiết acid dạ dày thuộc nhóm ức chế,False
Softprazol 20,Esomeprazol,619,Thuốc ức chế bài tiết acid dạ dày thuộc nhóm ức chế,False
Softprazol 40,Esomeprazol,619,Thuốc ức chế bài tiết acid dạ dày thuộc nhóm ức chế,False
Solan 5,Olanzapin,1077,Kháng sinh nhóm quinolon,True
Solan-10,Olanzapin,1077,Kháng sinh nhóm quinolon,True
Solarol,Lansoprazol,879,"Thuốc ức chế tiết acid dịch vị, thuốc ức chế bơm proton",False
Solcer,Omeprazol,1080,"Chống loét dạ dày, tá tràng; ức chế bơm proton",False
Soli-Medon 125,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Soli-Medon 16,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Soli-Medon 4,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Soli-medon 40,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Solmiran,Amikacin,176,Kháng sinh họ aminoglycosid,True
Solmucol,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Solomet,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Solonic,Prednisolon,1173,Thuốc chống viêm corticosteroid; glucocorticoid,True
Solonic Caps,Prednisolon,1173,Thuốc chống viêm corticosteroid; glucocorticoid,True
Solril,Bisacodyl,262,Thuốc nhuận tràng kích thích,False
Solu-Life,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Solu-Medrol,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Soluthepharm 4,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Soluthepharm 16,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Somelux 20,Esomeprazol,619,Thuốc ức chế bài tiết acid dạ dày thuộc nhóm ức chế,False
Somelux 40,Esomeprazol,619,Thuốc ức chế bài tiết acid dạ dày thuộc nhóm ức chế,False
Somidex,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Sona-Tium Tab,Alendronat natri,157,Chất ức chế tiêu xương,False
Sondra,Promethazin hydroclorid,1196,Kháng histamin (thụ thể h,False
Sonertiz,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
Sonlexim 500,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
Soonmelt,Amoxicilin và kali clavulanat,192,Kháng sinh,True
Sorbidin,Isosorbid dinitrat,846,Thuốc giãn mạch,False
Sorbiket,Isosorbid dinitrat,846,Thuốc giãn mạch,False
Sorbitol 5,Sorbitol,1294,Thuốc nhuận tràng thẩm thấu,False
Sorbitol Bidiphar,Sorbitol,1294,Thuốc nhuận tràng thẩm thấu,False
Sorbitol delalande,Sorbitol,1294,Thuốc nhuận tràng thẩm thấu,False
Sorbitol Glomed,Sorbitol,1294,Thuốc nhuận tràng thẩm thấu,False
Sorbitol Stada,Sorbitol,1294,Thuốc nhuận tràng thẩm thấu,False
Sos Mectin-3,Ivermectin,851,Thuốc chống giun sán,False
Soscort,Clobetasol propionat,411,Kháng nấm (dùng ngoài),False
Sosdol,Diclofenac,515,Thuốc chống viêm không steroid,True
Sosdol Fort,Diclofenac,515,Thuốc chống viêm không steroid,True
Sosfever,Ibuprofen,786,Thuốc chống viêm không steroid,True
Sosfever Fort,Ibuprofen,786,Thuốc chống viêm không steroid,True
Sossleep,Diphenhydramin,542,Thuốc kháng histamin; chất đối kháng thụ thể,False
Sossleep Fort,Diphenhydramin,542,Thuốc kháng histamin; chất đối kháng thụ thể,False
Sosvomit 4,Ondansetron,1082,"Thuốc chống nôn, đối kháng thụ thể 5-ht",False
Sosvomit 8,Ondansetron,1082,"Thuốc chống nôn, đối kháng thụ thể 5-ht",False
Sosworm,Albendazol,150,Thuốc trị giun sán,False
SotaHexal,Sorbitol,1294,Thuốc nhuận tràng thẩm thấu,False
Sotaxin Inj,Cefotaxim,357,Kháng sinh cephalosporin thế hệ 3,True
Sotragan,Paracetamol,1118,Giảm đau; hạ sốt,False
Sotraphar Notalzin,Paracetamol,1118,Giảm đau; hạ sốt,False
Sotstop,Ibuprofen,786,Thuốc chống viêm không steroid,True
Soultam,Piracetam,1159,Thuốc trị giun,False
Souzal,Rabeprazol,1228,Thuốc ức chế bơm proton,False
Soxicam,Meloxicam,940,Thuốc chống viêm không steroid,True
SP Ambroxol,Ambroxol,175,Thuốc long đờm,False
SP Captopril,Captopril,314,Thuốc ức chế men chuyển,False
SP. Cefazolin,Cefazolin,343,Kháng sinh cephalosporin thế hệ 1,True
SP. Cefoperazone,Cefoperazon natri,354,Kháng sinh cephalosporin thế hệ 3,True
SP. Cefradine,Cefradin,366,Kháng sinh nhóm cephalosporin thế hệ 1,True
SP Ceftazidime,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,True
SP Cefuroxime,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
SP Enalapril,Enalapril,582,"Thuốc chống tăng huyết áp, nhóm ức chế enzym",True
SP Glimepiride,Glimepirid,731,"Thuốc chống đái tháo đường, dẫn chất sulfonylurê",True
SP. Meloxicam,Meloxicam,940,Thuốc chống viêm không steroid,True
SP. Metformin,Metformin,955,Thuốc giải độc,False
SP Ofloxacin,Ofloxacin,1076,Kháng sinh nhóm quinolon,True
SP. Piroxicam,Piroxicam,1160,Thuốc chống viêm không steroid (nsaid),True
SP Predni,Prednisolon,1173,Thuốc chống viêm corticosteroid; glucocorticoid,True
SP Sulpiride,Sulpirid,1314,Thuốc chống loạn thần,True
Spacmarizine,Alverin citrat,172,Chống co thắt cơ trơn,False
Spalaxin,Alverin citrat,172,Chống co thắt cơ trơn,False
Spalung,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Spas-Agi,Alverin citrat,172,Chống co thắt cơ trơn,False
Spasdipyrin,Alverin citrat,172,Chống co thắt cơ trơn,False
Spasmaboston,Alverin citrat,172,Chống co thắt cơ trơn,False
Spasmapyline,Alverin citrat,172,Chống co thắt cơ trơn,False
Spasmaverine,Alverin citrat,172,Chống co thắt cơ trơn,False
Spasmavidi,Alverin citrat,172,Chống co thắt cơ trơn,False
Spasmcil,Alverin citrat,172,Chống co thắt cơ trơn,False
Spasmcil tab.,Alverin citrat,172,Chống co thắt cơ trơn,False
Spasmebi,Alverin citrat,172,Chống co thắt cơ trơn,False
Spasmedil,Alverin citrat,172,Chống co thắt cơ trơn,False
Spas-Meyer,Alverin citrat,172,Chống co thắt cơ trơn,False
Spasovanin,Alverin citrat,172,Chống co thắt cơ trơn,False
Spaspyzin,Alverin citrat,172,Chống co thắt cơ trơn,False
Spasrincaps,Alverin citrat,172,Chống co thắt cơ trơn,False
Spassinad,Mephenesin,944,Thuốc giãn cơ và giảm đau,False
Spasvina,Alverin citrat,172,Chống co thắt cơ trơn,False
SP-Dom,Domperidon,559,Thuốc nhuận tràng làm mềm phân,False
Speclif,Spectinomycin,1298,Kháng sinh (aminocyclitol),True
Spectimed,Spectinomycin,1298,Kháng sinh (aminocyclitol),True
Spectinomycine,Spectinomycin,1298,Kháng sinh (aminocyclitol),True
Spectrax,Cefepim,348,Kháng sinh nhóm cephalosporin thế hệ 4,True
Spenem,Imipenem và thuốc ức chế enzym,800,Kháng sinh nhóm beta-lactam,True
Sperifar,Risperidon,1249,Thuốc chống loạn thần,True
Spetcefy-200,Cefpodoxim proxetil,363,Kháng sinh nhóm cephalosporin thế hệ 3,True
Spibiotic,Spiramycin,1299,Kháng sinh (aminocyclitol),True
Spidextan,Alimemazin,160,"Đối kháng thụ thể histamin h 1, thuốc an thần",True
Spifuca,Spironolacton,1301,Thuốc lợi tiểu kháng aldosteron,False
Spinolac,Spironolacton,1301,Thuốc lợi tiểu kháng aldosteron,False
SpiraDHG,Spiramycin,1299,Kháng sinh (aminocyclitol),True
SpiraDHG 3 M,Spiramycin,1299,Kháng sinh (aminocyclitol),True
"Spiramycin 3,0",CGP - Spiramycin,1299,Kháng sinh (aminocyclitol),True
Spiramycin 3.0,Spiramycin,1299,Kháng sinh (aminocyclitol),True
Spiramycin DNPharm,Spiramycin,1299,Kháng sinh (aminocyclitol),True
Spiramycin TW3,Spiramycin,1299,Kháng sinh (aminocyclitol),True
Spirastad,Spiramycin,1299,Kháng sinh (aminocyclitol),True
Spirem 100,Spironolacton,1301,Thuốc lợi tiểu kháng aldosteron,False
Spirem 25,Spironolacton,1301,Thuốc lợi tiểu kháng aldosteron,False
Spirilix,Sulpirid,1314,Thuốc chống loạn thần,True
Spiriva,Tiotropium bromid,1388,"Thuốc kháng muscarinic, làm giãn phế quản tác dụng",False
Spiriva Respimat,Tiotropium bromid,1388,"Thuốc kháng muscarinic, làm giãn phế quản tác dụng",False
Spironolactone,Spironolacton,1301,Thuốc lợi tiểu kháng aldosteron,False
Spitro,Alendronat natri,157,Chất ức chế tiêu xương,False
Spizef,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
SPLozarsin,Losartan,927,Chất đối kháng thụ thể at,False
Spobavas,Spiramycin,1299,Kháng sinh (aminocyclitol),True
Spobet,Itraconazol,849,Chống nấm,False
Spokit,Cefepim,348,Kháng sinh nhóm cephalosporin thế hệ 4,True
SP-Omez,Omeprazol,1080,"Chống loét dạ dày, tá tràng; ức chế bơm proton",False
Sporacid,Itraconazol,849,Chống nấm,False
Sporal,Itraconazol,849,Chống nấm,False
Sporanox IV,Itraconazol,849,Chống nấm,False
Spramycin,Spiramycin,1299,Kháng sinh (aminocyclitol),True
Sprealin,Cefazolin,343,Kháng sinh cephalosporin thế hệ 1,True
Spreapim,Cefepim,348,Kháng sinh nhóm cephalosporin thế hệ 4,True
SP-Tamol,Paracetamol,1118,Giảm đau; hạ sốt,False
SP-Zentab,Albendazol,150,Thuốc trị giun sán,False
Squalid Dry Syrup,Acid nalidixic,134,"Vì vậy, không trộn",True
SRT 100,Sertralin,1283,Thuốc chống bã nhờn và chống nấm,False
Staclazide,Gliclazid,729,"Thuốc chống đái tháo đường, dẫn chất sulfonylurê",True
Staclazide 30 MR,Gliclazid,729,"Thuốc chống đái tháo đường, dẫn chất sulfonylurê",True
Stacort,Hydrocortison,779,"Glucocorticosteroid, corticosteroid",True
Stadasone 16,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Stadmazol,Clotrimazol,452,"Thuốc chống nấm tại chỗ, phổ rộng",False
Stadovas 10,Amlodipin,187,"Chống đau thắt ngực, chống tăng huyết áp, chất đối",True
Stadovas 5,Amlodipin,187,"Chống đau thắt ngực, chống tăng huyết áp, chất đối",True
Staflox,Ofloxacin,1076,Kháng sinh nhóm quinolon,True
Stafos gel,Nhôm phosphat,1048,Kháng acid,False
Sosvomit 8,Ondansetron,1082,"Thuốc chống nôn, đối kháng thụ thể 5-ht",False
Sosworm,Albendazol,150,Thuốc trị giun sán,False
SotaHexal,Sorbitol,1294,Thuốc nhuận tràng thẩm thấu,False
